player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Katin Surprenant,184794,LB,TEMPLE,10,0,306,0,0,0,0,0,0,72.7,8,0,0.0,0,0,0,0,13.5,13,96,0,0.0,0,0,0,0,27.3,3,0,0.0,0,0,0,0,0,0
Myles Davis,184800,S,TEXAS A&M,7,0,312,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,6.3,2,32,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Kendall Jackson,184805,ED,TEXAS A&M,3,0,312,0,0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,0,0
Tristan Jernigan,184806,LB,TEXAS A&M,1,0,312,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Lockhart,184808,LB,TEXAS A&M,8,0,312,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,6.5,4,62,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Derek Taylor,163773,S,E KENTUCKY,12,0,159,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,1.0,4,382,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Christian Harrison,163763,S,CINCINNATI,12,0,138,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,338,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Camron Douglas,163761,DI,TENN STATE,1,0,308,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Reinickie,184837,LB,IOWA STATE,2,0,193,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Quentin Taylor,184840,CB,IOWA STATE,10,0,193,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.9,2,217,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Judd Rouyea,175601,ED,LA TECH,2,0,208,0,0,0,0,0,0,100.0,17,0,0.0,0,0,0,0,100.0,17,17,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dakoda Fields,184844,CB,OREGON,3,0,264,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,13.3,2,15,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Watson,175575,ED,FIU,1,0,166,0,0,0,0,0,0,100.0,2,0,0.0,0,0,1,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,1
Kamar Mothudi,184858,LB,OREGON,3,0,264,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,33.3,3,9,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Brayden Platt,184860,LB,OREGON,3,0,264,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,13.3,2,15,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Malakai Hoeft,184873,LB,S JOSE ST,2,0,285,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,33.3,1,3,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jameson Wharton,163731,CB,TENN TECH,9,0,309,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.2,1,85,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jeffrey Ugochukwu,163729,CB,COAST CAR,5,0,141,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,11.5,3,26,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Savion Riley,163725,S,GA TECH,2,0,176,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,10.0,1,10,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Kellen Lindstrom,184886,ED,TENNESSEE,3,0,307,0,0,0,0,0,0,45.0,9,0,0.0,0,0,0,0,83.3,20,24,0,0.0,0,0,0,0,55.0,11,0,0.0,0,0,0,0,0,0
Preston Thompson,175573,CB,FIU,9,0,166,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,50,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Victor Evans III,175552,CB,FIU,12,0,166,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.7,2,283,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kasen Long,184906,DI,TEXAS TECH,2,0,315,0,0,0,0,0,0,100.0,7,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mustafa Dannett,163708,CB,VANDERBILT,1,0,333,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.1,1,11,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Nathan Jackson,163702,DI,TEXAS A&M,1,0,312,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Courage Ugochukwu,184921,CB,UTAH ST,2,0,329,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,4.5,3,66,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Deric Dandy,184929,ED,VA TECH,3,0,337,0,0,0,0,0,0,20.0,2,0,0.0,0,0,0,0,90.9,10,11,0,0.0,0,0,0,0,80.0,8,0,0.0,0,0,0,0,0,0
Gerard Johnson III,184934,DI,VA TECH,1,0,337,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Taylor Davis,173072,S,KANSAS,12,0,198,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,289,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Gary Rutherford,184968,LB,WYOMING,6,0,351,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,18.2,4,22,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Isaiah Patterson,184981,LB,UNLV,13,0,325,0,0,0,0,0,0,54.5,6,0,0.0,0,0,0,0,12.4,13,105,0,0.0,0,0,0,0,45.5,5,0,0.0,0,0,0,0,0,0
Gavin Nelson,163690,ED,NICHOLLS,4,0,243,0,0,0,0,0,0,56.3,9,0,0.0,0,0,0,0,100.0,18,18,0,0.0,0,0,0,0,43.8,7,0,0.0,0,0,0,0,0,0
Wesley Miller,163688,S,S ALABAMA,11,0,288,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,242,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Mahlon Spangler,213207,ED,WITNBRG,1,0,1216,0,0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,100.0,7,7,0,0.0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
Audavion Collins,163676,CB,PENN STATE,13,0,266,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.4,1,259,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ty Jones,185012,S,NORFOLK,12,0,244,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.0,4,390,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Blake Lauritzen,185017,ED,N ARIZONA,8,0,252,0,0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,30.0,9,30,0,0.0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,0,0
Nolan Vils,175536,DI,WISCONSIN,6,0,349,0,0,0,0,0,0,85.7,12,0,0.0,0,0,0,0,100.0,14,14,0,0.0,0,0,0,0,14.3,2,0,0.0,0,0,0,0,0,0
A.J. Tisdell,175534,CB,INCAR WORD,9,0,189,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.8,2,261,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jayden Sandusky,185060,DI,PORTLAND,4,0,269,0,0,0,0,0,0,72.7,8,0,0.0,0,0,0,0,100.0,13,13,0,0.0,0,0,0,0,27.3,3,0,0.0,0,0,0,0,0,0
Theo Thompson,185068,S,PORTLAND,8,0,269,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.3,1,43,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
DaMari Washington,185071,S,PORTLAND,5,0,269,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.8,1,36,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Cull,163652,S,OLE MISS,8,0,226,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,2.7,5,182,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Chase Davis,163590,CB,LIUSHAR,7,0,1298,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.7,1,144,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Christopher Wallace Jr.,163553,S,S ALABAMA,12,0,288,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.4,1,283,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rayan Jimenez,213216,DI,WITNBRG,1,0,1216,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Donavan Philord,185131,CB,CAMPBELL,12,0,131,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,288,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Grady Seyfert,173084,DI,KANSAS,1,0,198,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Samuel Graham,163461,LB,BOWIE ST,1,0,365,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,8.6,3,35,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
JD Drew,163429,CB,TULSA,12,0,320,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,316,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jamel Howard,175526,DI,WISCONSIN,1,0,349,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Carson James,185195,S,ROB MORRIS,3,0,277,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,5.9,1,17,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Israel Petite,185204,CB,ROB MORRIS,12,0,277,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.2,3,260,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Mason Jacobsen,163377,ED,BOISE ST,2,0,120,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,0,0
Jayace Williams,185209,DI,ROB MORRIS,1,0,277,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ezra Vedral,173088,LB,KANSAS,2,0,198,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,13.3,2,15,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
David Murphy,163356,S,NEW MEXICO,10,0,241,0,0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,7.7,8,104,0,0.0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,0,0
Taeshawn Jefferson,185224,S,TENN STATE,10,0,308,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,4.1,6,148,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Matthew MacNichol,213101,S,RAND MACON,1,0,1546,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,7.7,2,26,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Sir Mells,163299,ED,GA STATE,1,0,175,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Zach Grisham,163293,CB,OREGON,4,0,264,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,5.6,1,18,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ja'Darius Steele,185265,S,MAINE,6,0,212,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.2,1,24,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
James Djonkam,163264,ED,VA TECH,3,1,337,0,0,0,0,0,0,50.0,14,0,0.0,0,0,0,1,100.0,28,28,0,0.0,1,0,0,1,50.0,14,0,0.0,0,0,0,0,0,0
Lee Bruner IV,185273,S,RICHMOND,11,0,276,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,368,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Donavon Platt,163211,CB,VIRGINIA,13,0,335,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.0,3,301,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Casey Larkin,163198,S,ARMY,12,0,114,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,2,336,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Jaden Ratliff,185311,S,WM & MARY,9,0,348,0,0,0,0,0,0,,0,0,,0,0,0,0,0.5,1,206,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Meikhi Cuttino,185320,LB,DELAWARE,3,0,151,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,16.7,2,12,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Colin Gallagher,185321,LB,DELAWARE,11,1,151,0,0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,15.3,11,72,0,0.0,1,0,0,0,40.0,4,0,0.0,0,0,0,0,0,0
Jahmad Harmon,163132,S,BALL ST,11,0,117,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,235,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Sean Cytrynbaum,185337,ED,CORNELL,5,0,147,0,0,0,0,0,0,29.2,7,0,0.0,0,0,0,0,100.0,24,24,0,0.0,0,0,0,0,70.8,17,0,0.0,0,0,0,0,0,0
Jalen Huskey,163106,S,MARYLAND,12,0,215,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1.2,4,343,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Nick Munson,163091,WR,BUTLER,1,0,127,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ty Cortes,185357,S,PENN,10,0,267,0,0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,2.7,10,364,0,0.0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,0,0
Tom Costigan,185386,LB,SACR HEART,1,0,280,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,20.0,1,5,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Matt DeFeo,185389,DI,MARIST,1,0,213,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Ryan Gilchrist,185395,LB,SACR HEART,1,0,280,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,25.0,1,4,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Alexander Ford,163042,S,KENNESAW,12,0,200,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.6,1,178,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Cam Hughes,185400,LB,SACR HEART,1,0,280,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,9.1,1,11,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Amier Boyd,163030,CB,TEXAS TECH,13,0,315,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.3,4,300,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Jhamal Shelby Jr.,162966,CB,LA TECH,12,0,208,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,405,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Charles Barkley-Smith,185425,CB,YALE,10,0,352,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.0,1,99,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Sam McGivern,185434,DI,YALE,1,0,352,0,0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,0,0
Eddie Palumbo,185436,LB,YALE,1,0,352,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Steven Partin,185438,LB,YALE,2,0,352,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,33.3,1,3,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Alexander Kocher,162934,ED,FAU,1,0,165,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Williams,73776,CB,SACRAMENTO,7,0,279,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.2,1,82,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Trent Brown,175502,S,MERRIMACK,10,0,385,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.8,2,72,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Elijah Coker,185498,CB,INDIANA ST,2,0,191,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,4.3,2,46,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Devin Rutherford,185506,CB,MO STATE,11,0,230,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,3.5,4,114,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Jashawn Cooper,185518,LB,MO STATE,4,0,230,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,9.5,4,42,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
TC Caffey,162862,HB,YNGTOWN ST,1,0,353,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Jason Reynolds II,162849,ED,NWESTERN,1,0,256,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Alston Ellis,213218,LB,WITNBRG,1,0,1216,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.8,1,26,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Antuan Gardner,185554,HB,YNGTOWN ST,1,0,353,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Remy Bose,185565,LB,YNGTOWN ST,1,0,353,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Dylan Parrott,162834,DI,NEBRASKA,3,0,238,0,0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,100.0,11,11,0,0.0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,0,0
Nico Andrighetto,162808,S,MICHIGAN,1,0,222,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Lionell Whitaker,162806,CB,COAST CAR,13,0,141,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.9,2,226,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Gavin Shepard,185597,CB,S ILLINOIS,12,0,295,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,280,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Cedric Andrews Jr.,185600,DI,E KENTUCKY,1,0,159,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
CJ Murphy,162761,ED,AKRON,2,0,102,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,66.7,2,0,0.0,0,1,1,0,1,1
Jack McGrath,185617,ED,E KENTUCKY,3,0,159,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,66.7,4,6,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Will Hardy,162751,S,N CAROLINA,12,0,245,0,0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,3.4,9,267,0,0.0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Garnell Wilds Jr.,185626,CB,E KENTUCKY,3,0,159,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.1,1,92,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Marcus Allen,162743,CB,N CAROLINA,12,0,245,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,389,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jaden Harris,162734,S,GEORGIA,4,0,173,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.4,1,42,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,1,0,0,1
Chris Graves Jr.,162733,CB,OLE MISS,15,0,226,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0.8,3,370,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Levi Matthews,162686,ED,CLEMSON,2,0,140,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ryan Gadson,185657,CB,LAFAYETTE,10,0,203,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.6,2,313,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Dhonte Jackson,185661,S,LAFAYETTE,12,0,203,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.7,4,234,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Tim Hays,162669,LB,BOSTON COL,1,0,121,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
CJ Clinkscales Jr.,162658,CB,CHARLOTTE,12,0,136,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.9,2,231,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Fletcher Marshall Jr.,162650,CB,N IOWA,7,0,255,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,155,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Goki Abe,185715,DI,ST FRANCIS,1,0,299,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Bobby Mears,175495,ED,PENN STATE,2,0,266,0,0,0,0,0,0,100.0,5,0,0.0,0,0,0,0,83.3,5,6,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kahmari Cook,185727,LB,ST FRANCIS,8,0,299,0,0,0,0,0,0,60.0,12,0,0.0,0,0,0,0,30.4,21,69,0,0.0,0,0,0,0,40.0,8,0,0.0,0,0,0,0,0,0
Ian Pourciau,162576,LB,NAVY,2,1,237,0,0,1,0,0,0,40.0,2,0,0.0,0,0,0,0,25.0,5,20,0,0.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Tyler Narayan,162571,ED,NAVY,1,0,237,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jack Fabris,173102,S,KANSAS ST,4,0,199,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,11.1,2,18,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Vincent Bertone,185772,LB,WAGNER,5,0,338,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,14.3,2,14,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Leo Bluestein,185773,ED,WAGNER,3,0,338,0,0,0,0,0,0,41.7,5,0,0.0,0,0,0,0,100.0,12,12,0,0.0,0,0,0,0,58.3,7,0,0.0,0,0,0,0,0,0
Acear Cornish,185778,LB,WAGNER,3,0,338,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,9.5,2,21,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Colton Guerrero,185786,LB,WAGNER,12,1,338,0,0,0,0,0,0,35.5,11,0,0.0,0,0,0,0,19.3,31,161,0,0.0,1,0,0,0,64.5,20,0,0.0,0,0,0,0,0,0
Andrew Duhart,162545,S,NAVY,12,0,237,0,0,0,0,0,0,90.9,10,0,0.0,0,0,0,0,7.1,11,154,0,0.0,0,0,0,0,9.1,1,0,0.0,0,0,0,0,0,0
Brendan Leal,185792,LB,WAGNER,7,0,338,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,18.8,6,32,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Alim Parks Jr.,185801,S,WAGNER,4,0,338,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,1,35,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Chris Smith,185812,DI,WAGNER,2,0,338,0,0,0,0,0,0,50.0,5,0,0.0,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,50.0,5,0,0.0,0,0,0,0,0,0
Noah Livingston,185828,ED,CHATTNOOGA,1,0,137,0,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,87.5,7,8,0,0.0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,0,0
Daco Coleman,185839,CB,FURMAN,9,0,170,0,0,0,0,0,0,,0,0,,0,0,0,0,0.7,1,138,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Trevor Short,185860,ED,FURMAN,4,0,170,0,0,0,0,0,0,31.8,7,0,0.0,0,0,0,0,95.7,22,23,0,0.0,0,0,0,0,68.2,15,0,0.0,0,0,0,0,0,0
Moses Alexander,162503,CB,E ILLINOIS,9,0,158,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.9,2,230,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
