year,week,player,team,conf,opp,pts,opp_pts,yds,att
2025,1,Tucker McDonald,UConn,FBS Independents,Central Connecticut,59,13,45.0,2.0
2025,1,Casey Bullock,Davidson,Pioneer,Georgetown,14,51,62.0,14.0
2025,1,Coulter Cleland,Davidson,Pioneer,Georgetown,14,51,128.0,17.0
2025,1,Dez Thomas II,Georgetown,Patriot,Davidson,51,14,126.0,7.0
2025,1,Danny Lauter,Georgetown,Patriot,Davidson,51,14,135.0,16.0
2025,1,RJ Johnson,Florida A&M,SWAC,Howard,9,10,183.0,32.0
2025,1,Tyriq Starks,Howard,MEAC,Florida A&M,10,9,145.0,28.0
2025,1,Jayden Sauray,Delaware State,MEAC,Delaware,17,35,14.0,3.0
2025,1,Kaiden Bennett,Delaware State,MEAC,Delaware,17,35,135.0,23.0
2025,1,Zach Marker,Delaware,Conference USA,Delaware State,35,17,21.0,8.0
2025,1,Nick Minicucci,Delaware,Conference USA,Delaware State,35,17,251.0,36.0
2025,1,Max Cutforth,Boise State,Mountain West,South Florida,7,34,31.0,2.0
2025,1,Maddux Madsen,Boise State,Mountain West,South Florida,7,34,225.0,46.0
2025,1,Locklan Hewlett,South Florida,American Athletic,Boise State,34,7,45.0,1.0
2025,1,Byrum Brown,South Florida,American Athletic,Boise State,34,7,210.0,24.0
2025,1,JacQai Long,Marshall,Sun Belt,Georgia,7,45,19.0,11.0
2025,1,Zion Turner,Marshall,Sun Belt,Georgia,7,45,100.0,7.0
2025,1,Carlos Del Rio-Wilson,Marshall,Sun Belt,Georgia,7,45,10.0,3.0
2025,1,Ryan Puglisi,Georgia,SEC,Marshall,45,7,59.0,8.0
2025,1,Gunner Stockton,Georgia,SEC,Marshall,45,7,190.0,24.0
2025,1,Noah Fifita,Arizona,Big 12,Hawai'i,40,6,161.0,23.0
2025,1,Micah Alejado,Hawai'i,Mountain West,Arizona,6,40,157.0,31.0
2025,1,Luke Weaver,Hawai'i,Mountain West,Arizona,6,40,66.0,16.0
2025,1,Ben Gulbranson,Stanford,ACC,Hawai'i,20,23,109.0,30.0
2025,1,Luke Weaver,Hawai'i,Mountain West,Stanford,23,20,0.0,1.0
2025,1,Micah Alejado,Hawai'i,Mountain West,Stanford,23,20,210.0,39.0
2025,1,Aidan Bouman,South Dakota,MVFC,Iowa State,7,55,126.0,29.0
2025,1,Alex Manske,Iowa State,Big 12,South Dakota,55,7,28.0,5.0
2025,1,Rocco Becht,Iowa State,Big 12,South Dakota,55,7,278.0,20.0
2025,1,Avery Johnson,Kansas State,Big 12,Iowa State,21,24,273.0,30.0
2025,1,Rocco Becht,Iowa State,Big 12,Kansas State,24,21,183.0,28.0
2025,1,Colton Joseph,Old Dominion,Sun Belt,Indiana,14,27,96.0,22.0
2025,1,Fernando Mendoza,Indiana,Big Ten,Old Dominion,27,14,193.0,31.0
2025,1, Team,Indiana,Big Ten,Old Dominion,27,14,0.0,1.0
2025,1,Tucker Gleason,Toledo,Mid-American,Kentucky,16,24,270.0,40.0
2025,1,Zach Calzada,Kentucky,SEC,Toledo,24,16,85.0,23.0
2025,1,Ari Patu,North Alabama,UAC,Western Kentucky,6,55,86.0,20.0
2025,1,John Austin,North Alabama,UAC,Western Kentucky,6,55,0.0,1.0
2025,1,D.C. Tabscott,North Alabama,UAC,Western Kentucky,6,55,0.0,1.0
2025,1,Destin Wade,North Alabama,UAC,Western Kentucky,6,55,19.0,13.0
2025,1,Maverick McIvor,Western Kentucky,Conference USA,North Alabama,55,6,305.0,31.0
2025,1,Rodney Tisdale Jr.,Western Kentucky,Conference USA,North Alabama,55,6,94.0,8.0
2025,1,Cade Klubnik,Clemson,ACC,LSU,10,17,230.0,38.0
2025,1,Zavion Thomas,LSU,SEC,Clemson,17,10,16.0,1.0
2025,1,Garrett Nussmeier,LSU,SEC,Clemson,17,10,232.0,38.0
2025,1,Gunnar Smith,Fordham,Patriot,Boston College,10,66,152.0,39.0
2025,1,Grayson James,Boston College,ACC,Fordham,66,10,190.0,5.0
2025,1,Dylan Lonergan,Boston College,ACC,Fordham,66,10,268.0,34.0
2025,1,Evan Simon,Temple,American Athletic,Massachusetts,42,10,248.0,25.0
2025,1,Gevani McCoy,Temple,American Athletic,Massachusetts,42,10,28.0,4.0
2025,1,Grant Jordan,Massachusetts,Mid-American,Temple,10,42,6.0,2.0
2025,1,Brandon Rose,Massachusetts,Mid-American,Temple,10,42,193.0,38.0
2025,1,Eric Handley,Alabama A&M,SWAC,Arkansas,7,52,36.0,10.0
2025,1,Cornelious Brown,Alabama A&M,SWAC,Arkansas,7,52,130.0,19.0
2025,1,KJ Jackson,Arkansas,SEC,Alabama A&M,52,7,36.0,4.0
2025,1,Trever Jackson,Arkansas,SEC,Alabama A&M,52,7,0.0,1.0
2025,1,Taylen Green,Arkansas,SEC,Alabama A&M,52,7,322.0,31.0
2025,1,Dom Nankil,San Diego,Pioneer,Cal Poly,17,41,202.0,30.0
2025,1,Ty Dieffenbach,Cal Poly,Big Sky,San Diego,41,17,263.0,27.0
2025,1,Anthony Grigsby Jr.,Cal Poly,Big Sky,San Diego,41,17,72.0,6.0
2025,1,Casey Case,Stony Brook,CAA,San Diego State,0,42,25.0,10.0
2025,1,Christopher Zellous,Stony Brook,CAA,San Diego State,0,42,21.0,15.0
2025,1,Bert Emanuel Jr.,San Diego State,Mountain West,Stony Brook,42,0,29.0,4.0
2025,1,Jayden Denegal,San Diego State,Mountain West,Stony Brook,42,0,207.0,25.0
2025,1,Angel H Flores,Central Michigan,Mid-American,San José State,16,14,59.0,3.0
2025,1,Joey Labas,Central Michigan,Mid-American,San José State,16,14,56.0,10.0
2025,1,Walker Eget,San José State,Mountain West,Central Michigan,14,16,308.0,43.0
2025,1,Gabarri Johnson,Oregon State,Pac-12,California,15,34,4.0,1.0
2025,1,Maalik Murphy,Oregon State,Pac-12,California,15,34,244.0,33.0
2025,1,Jaron-Keawe Sagapolutele,California,ACC,Oregon State,34,15,234.0,30.0
2025,1, Team,Utah,Big 12,UCLA,43,10,0.0,1.0
2025,1,Devon Dampier,Utah,Big 12,UCLA,43,10,206.0,25.0
2025,1,Nico Iamaleava,UCLA,Big Ten,Utah,10,43,136.0,22.0
2025,1,Jacob Clark,Missouri State,Conference USA,USC,13,73,147.0,24.0
2025,1,Cole Feuerbacher,Missouri State,Conference USA,USC,13,73,12.0,4.0
2025,1,Jayden Maiava,USC,Big Ten,Missouri State,73,13,295.0,18.0
2025,1,Husan Longstreet,USC,Big Ten,Missouri State,73,13,69.0,9.0
2025,1,Demond Williams Jr.,Washington,Big Ten,Colorado State,38,21,226.0,24.0
2025,1,Brayden Fowler-Nicolosi,Colorado State,Mountain West,Washington,21,38,180.0,32.0
2025,1,Tahj Bullock,Colorado State,Mountain West,Washington,21,38,0.0,1.0
2025,1,Haynes King,Georgia Tech,ACC,Colorado,27,20,143.0,20.0
2025,1, Team,Georgia Tech,ACC,Colorado,27,20,0.0,1.0
2025,1,Kaidon Salter,Colorado,Big 12,Georgia Tech,20,27,159.0,28.0
2025,1,Joseph Williams,Colorado,Big 12,Georgia Tech,20,27,0.0,1.0
2025,1,Ty Simpson,Alabama,SEC,Florida State,17,31,254.0,43.0
2025,1,Thomas Castellanos,Florida State,ACC,Alabama,31,17,152.0,14.0
2025,1,Tayven Jackson,UCF,Big 12,Jacksonville State,17,10,282.0,24.0
2025,1,Cam Fancher,UCF,Big 12,Jacksonville State,17,10,32.0,9.0
2025,1,Caden Creel,Jacksonville State,Conference USA,UCF,10,17,18.0,1.0
2025,1,Gavin Wimsatt,Jacksonville State,Conference USA,UCF,10,17,139.0,29.0
2025,1,Trent Grotjan,Webber International,,Stetson,31,21,72.0,19.0
2025,1,Gavin Rupp,Stetson,Pioneer,Webber International,21,31,98.0,8.0
2025,1,Kael Alexander,Stetson,Pioneer,Webber International,21,31,164.0,25.0
2025,1,Luca Stanzani,Long Island University,NEC,Florida,0,55,28.0,3.0
2025,1,Ethan Greenwood,Long Island University,NEC,Florida,0,55,21.0,6.0
2025,1,Chris Howell,Long Island University,NEC,Florida,0,55,0.0,2.0
2025,1,D.J. Lagway,Florida,SEC,Long Island University,55,0,120.0,18.0
2025,1,Tramell Jones Jr.,Florida,SEC,Long Island University,55,0,131.0,18.0
2025,1,Brady Jones,Western Michigan,Mid-American,Michigan State,6,23,97.0,23.0
2025,1,Broc Lowry,Western Michigan,Mid-American,Michigan State,6,23,91.0,10.0
2025,1,Alessio Milivojevic,Michigan State,Big Ten,Western Michigan,23,6,0.0,1.0
2025,1,Aidan Chiles,Michigan State,Big Ten,Western Michigan,23,6,155.0,23.0
2025,1,DJ McKinney,New Mexico,Mountain West,Michigan,17,34,9.0,1.0
2025,1,Jack Layne,New Mexico,Mountain West,Michigan,17,34,208.0,47.0
2025,1,Bryce Underwood,Michigan,Big Ten,New Mexico,34,17,251.0,31.0
2025,1,Ta'Quan Roberson,Buffalo,Mid-American,Minnesota,10,23,107.0,20.0
2025,1,Drake Lindsey,Minnesota,Big Ten,Buffalo,23,10,290.0,35.0
2025,1,Landen Clark,Elon,CAA,Duke,17,45,101.0,16.0
2025,1,Marco Lainez,Elon,CAA,Duke,17,45,11.0,2.0
2025,1,Darian Mensah,Duke,ACC,Elon,45,17,389.0,34.0
2025,1,Katin Houser,East Carolina,American Athletic,NC State,17,24,366.0,44.0
2025,1,Ryan Leavy,East Carolina,American Athletic,NC State,17,24,17.0,1.0
2025,1,CJ Bailey,NC State,ACC,East Carolina,24,17,318.0,34.0
2025,1,Josh Hoover,TCU,Big 12,North Carolina,48,14,284.0,36.0
2025,1,Ken Seals,TCU,Big 12,North Carolina,48,14,0.0,1.0
2025,1,Max Johnson,North Carolina,ACC,TCU,14,48,103.0,11.0
2025,1,Giovanni Lopez,North Carolina,ACC,TCU,14,48,69.0,10.0
2025,1,Dexter Williams II,Kennesaw State,Conference USA,Wake Forest,9,10,149.0,33.0
2025,1,Robby Ashford,Wake Forest,ACC,Kennesaw State,10,9,218.0,28.0
2025,1,Parker Navarro,Ohio,Mid-American,Rutgers,31,34,239.0,31.0
2025,1,Athan Kaliakmanis,Rutgers,Big Ten,Ohio,34,31,252.0,23.0
2025,1,Brennan Myer,Bryant,CAA,New Mexico State,3,19,187.0,33.0
2025,1,Logan Fife,New Mexico State,Conference USA,Bryant,19,3,227.0,31.0
2025,1,Jason Penza,Lafayette,Patriot,Bowling Green,7,26,5.0,3.0
2025,1,Dean DeNobile,Lafayette,Patriot,Bowling Green,7,26,113.0,26.0
2025,1,Drew Pyne,Bowling Green,Mid-American,Lafayette,26,7,109.0,18.0
2025,1,Billy Edwards,Wisconsin,Big Ten,Miami (OH),17,0,68.0,13.0
2025,1,Danny O'Neil,Wisconsin,Big Ten,Miami (OH),17,0,120.0,19.0
2025,1,Dequan Finn,Miami (OH),Mid-American,Wisconsin,0,17,83.0,18.0
2025,1,Arch Manning,Texas,SEC,Ohio State,7,14,170.0,30.0
2025,1,Julian Sayin,Ohio State,Big Ten,Texas,14,7,126.0,20.0
2025,1,Julian Dugger,Washington State,Pac-12,Idaho,13,10,0.0,1.0
2025,1,Jaxon Potter,Washington State,Pac-12,Idaho,13,10,208.0,30.0
2025,1,Joshua Wood,Idaho,Big Sky,Washington State,10,13,33.0,20.0
2025,1, Team,Tulane,American Athletic,Northwestern,23,3,0.0,1.0
2025,1,Jake Retzlaff,Tulane,American Athletic,Northwestern,23,3,152.0,31.0
2025,1,Preston Stone,Northwestern,Big Ten,Tulane,3,23,161.0,36.0
2025,1,Chase Crone,Thomas More,Great Midwest Athletic,Southern Illinois,3,49,33.0,5.0
2025,1,Griffin Scalf,Thomas More,Great Midwest Athletic,Southern Illinois,3,49,98.0,23.0
2025,1,Demetrick Welch Jr.,Thomas More,Great Midwest Athletic,Southern Illinois,3,49,0.0,1.0
2025,1,DJ Williams,Southern Illinois,MVFC,Thomas More,49,3,227.0,24.0
2025,1,Jake Curry,Southern Illinois,MVFC,Thomas More,49,3,11.0,5.0
2025,1,Carson Beck,Miami,ACC,Notre Dame,27,24,205.0,31.0
2025,1,C.J. Carr,Notre Dame,FBS Independents,Miami,24,27,221.0,30.0
2025,1,Cade McNamara,East Tennessee State,Southern,Murray State,45,17,146.0,17.0
2025,1,Jacolby Criswell,East Tennessee State,Southern,Murray State,45,17,34.0,8.0
2025,1,Jim Ogle,Murray State,MVFC,East Tennessee State,17,45,226.0,35.0
2025,1,Myles Burkett,Eastern Kentucky,UAC,Louisville,17,51,76.0,14.0
2025,1,Miller Moss,Louisville,ACC,Eastern Kentucky,51,17,223.0,25.0
2025,1,Deuce Adams,Louisville,ACC,Eastern Kentucky,51,17,21.0,3.0
2025,1,Brady Allen,Louisville,ACC,Eastern Kentucky,51,17,69.0,9.0
2025,1,Hunter Watson,Sam Houston,Conference USA,Western Kentucky,24,41,209.0,30.0
2025,1,Maverick McIvor,Western Kentucky,Conference USA,Sam Houston,41,24,401.0,51.0
2025,1,Josh Holst,Northern Illinois,Mid-American,Holy Cross,19,17,101.0,18.0
2025,1,Jackson Proctor,Northern Illinois,Mid-American,Holy Cross,19,17,8.0,6.0
2025,1,Cal Swanson,Holy Cross,Patriot,Northern Illinois,17,19,155.0,29.0
2025,1,Israel Carter,Norfolk State,MEAC,Towson,7,27,21.0,4.0
2025,1,Otto Kuhns,Norfolk State,MEAC,Towson,7,27,219.0,27.0
2025,1,Andrew Indorf,Towson,CAA,Norfolk State,27,7,187.0,26.0
2025,1,Caden Veltkamp,Florida Atlantic,American Athletic,Maryland,7,39,228.0,49.0
2025,1,Zach Gibson,Florida Atlantic,American Athletic,Maryland,7,39,49.0,13.0
2025,1,Malik Washington,Maryland,Big Ten,Florida Atlantic,39,7,258.0,43.0
2025,1,Khristian Martin,Maryland,Big Ten,Florida Atlantic,39,7,10.0,4.0
2025,1,Luther Richesson,Central Arkansas,UAC,Missouri,6,61,73.0,23.0
2025,1,Beau Pribula,Missouri,SEC,Central Arkansas,61,6,283.0,28.0
2025,1,Matt Zollers,Missouri,SEC,Central Arkansas,61,6,58.0,3.0
2025,1,Cameran Brown,Georgia State,Sun Belt,Ole Miss,7,63,17.0,14.0
2025,1,Christian Veilleux,Georgia State,Sun Belt,Ole Miss,7,63,52.0,11.0
2025,1,Trinidad Chambliss,Ole Miss,SEC,Georgia State,63,7,59.0,6.0
2025,1,Austin Simmons,Ole Miss,SEC,Georgia State,63,7,341.0,31.0
2025,1,Dante Moore,Oregon,Big Ten,Montana State,59,13,213.0,23.0
2025,1,Austin Novosad,Oregon,Big Ten,Montana State,59,13,40.0,2.0
2025,1,Justin Lamson,Montana State,Big Sky,Oregon,13,59,198.0,31.0
2025,1,Avery Johnson,Kansas State,Big 12,North Dakota,38,35,318.0,43.0
2025,1,Jerry Kaminski,North Dakota,MVFC,Kansas State,35,38,231.0,38.0
2025,1,Javance Tupou'ata-Johnson,North Dakota,MVFC,Kansas State,35,38,21.0,1.0
2025,1,Bryce Bailey,UT Martin,Big South-OVC,Oklahoma State,7,27,39.0,1.0
2025,1,Jase Bauer,UT Martin,Big South-OVC,Oklahoma State,7,27,70.0,16.0
2025,1,Hauss Hejny,Oklahoma State,Big 12,UT Martin,27,7,96.0,10.0
2025,1,Zane Flores,Oklahoma State,Big 12,UT Martin,27,7,136.0,20.0
2025,1,Tommy Rittenhouse,Illinois State,MVFC,Oklahoma,3,35,22.0,13.0
2025,1,Beckham Pellant,Illinois State,MVFC,Oklahoma,3,35,12.0,7.0
2025,1,John Mateer,Oklahoma,SEC,Illinois State,35,3,392.0,37.0
2025,1,Stone Earle,Abilene Christian,UAC,Tulsa,7,35,140.0,19.0
2025,1,Kirk Francis,Tulsa,American Athletic,Abilene Christian,35,7,218.0,31.0
2025,1,Stephen Kittleman,Tulsa,American Athletic,Abilene Christian,35,7,18.0,3.0
2025,1,AJ Bianco,Nevada,Mountain West,Penn State,11,46,28.0,6.0
2025,1,Chubba Purdy,Nevada,Mountain West,Penn State,11,46,97.0,15.0
2025,1,Ethan Grunkemeyer,Penn State,Big Ten,Nevada,46,11,86.0,9.0
2025,1,Drew Allar,Penn State,Big Ten,Nevada,46,11,217.0,26.0
2025,1,Tyler Riddell,Duquesne,NEC,Pittsburgh,9,61,154.0,23.0
2025,1,Logan Kushner,Duquesne,NEC,Pittsburgh,9,61,17.0,4.0
2025,1,Cole Gonzales,Pittsburgh,ACC,Duquesne,61,9,87.0,15.0
2025,1,Eli Holstein,Pittsburgh,ACC,Duquesne,61,9,215.0,23.0
2025,1,Michael Chandler II,Campbell,CAA,Rhode Island,20,31,4.0,3.0
2025,1,Kamden Sixkiller,Campbell,CAA,Rhode Island,20,31,144.0,33.0
2025,1,Devin Farrell,Rhode Island,CAA,Campbell,31,20,275.0,28.0
2025,1,Brendon Lewis,Memphis,American Athletic,Chattanooga,45,10,199.0,28.0
2025,1,Camden Orth,Chattanooga,Southern,Memphis,10,45,114.0,19.0
2025,1,Jared Echols,Charleston Southern,Big South-OVC,Vanderbilt,3,45,19.0,1.0
2025,1,Lek Powell,Charleston Southern,Big South-OVC,Vanderbilt,3,45,15.0,2.0
2025,1,Zolten Osbourne,Charleston Southern,Big South-OVC,Vanderbilt,3,45,54.0,16.0
2025,1,Diego Pavia,Vanderbilt,SEC,Charleston Southern,45,3,275.0,25.0
2025,1,Blaze Berlowitz,Vanderbilt,SEC,Charleston Southern,45,3,5.0,3.0
2025,1,Walker Howard,Louisiana,Sun Belt,Rice,12,14,88.0,22.0
2025,1,Daniel Beale,Louisiana,Sun Belt,Rice,12,14,0.0,6.0
2025,1,Chase Jenkins,Rice,American Athletic,Louisiana,14,12,45.0,9.0
2025,1,Owen McCown,UTSA,American Athletic,Texas A&M,24,42,121.0,32.0
2025,1,Brandon Tennison,UTSA,American Athletic,Texas A&M,24,42,49.0,2.0
2025,1,Miles O'Neill,Texas A&M,SEC,UTSA,42,24,2.0,2.0
2025,1,Marcel Reed,Texas A&M,SEC,UTSA,42,24,289.0,34.0
2025,1,Sam Vidlak,Stephen F. Austin,Southland,Houston,0,27,52.0,26.0
2025,1,Gavin Rutherford,Stephen F. Austin,Southland,Houston,0,27,53.0,7.0
2025,1,Conner Weigman,Houston,Big 12,Stephen F. Austin,27,0,159.0,24.0
2025,1,Zeon Chriss,Houston,Big 12,Stephen F. Austin,27,0,-7.0,3.0
2025,1,Brendan Sorsby,Cincinnati,Big 12,Nebraska,17,20,69.0,25.0
2025,1,Dylan Raiola,Nebraska,Big Ten,Cincinnati,20,17,243.0,42.0
2025,1,Walker Harris,North Carolina Central,MEAC,New Hampshire,10,27,172.0,33.0
2025,1,Matt Vezza,New Hampshire,CAA,North Carolina Central,27,10,186.0,17.0
2025,1,Joey Aguilar,Tennessee,SEC,Syracuse,45,26,247.0,28.0
2025,1,Steven Angeli,Syracuse,ACC,Tennessee,26,45,274.0,40.0
2025,1, Team,William & Mary,CAA,Furman,21,23,0.0,1.0
2025,1,Tyler Hughes,William & Mary,CAA,Furman,21,23,208.0,31.0
2025,1,Trey Hedden,Furman,Southern,William & Mary,23,21,179.0,29.0
2025,1,Gavin Hall,Furman,Southern,William & Mary,23,21,0.0,1.0
2025,1,Robert Coleman,Lamar,Southland,North Texas,0,51,88.0,24.0
2025,1,Aiden McCown,Lamar,Southland,North Texas,0,51,0.0,3.0
2025,1,Reese Poffenbarger,North Texas,American Athletic,Lamar,51,0,0.0,2.0
2025,1,Drew Mestemaker,North Texas,American Athletic,Lamar,51,0,329.0,32.0
2025,1,Jordan Cooke,Idaho State,Big Sky,Southern Utah,24,46,334.0,45.0
2025,1,Davis Harsin,Idaho State,Big Sky,Southern Utah,24,46,4.0,5.0
2025,1,Bronson Barron,Southern Utah,UAC,Idaho State,46,24,240.0,25.0
2025,1,Jackson Gilkey,Weber State,Big Sky,James Madison,10,45,84.0,24.0
2025,1,Cash Mccollum,Weber State,Big Sky,James Madison,10,45,0.0,2.0
2025,1,JC Evans,James Madison,Sun Belt,Weber State,45,10,0.0,1.0
2025,1,Alonza Barnett,James Madison,Sun Belt,Weber State,45,10,130.0,22.0
2025,1,Matthew Sluka,James Madison,Sun Belt,Weber State,45,10,15.0,4.0
2025,1,Hayden Johnson,Lehigh,Patriot,Richmond,21,14,135.0,24.0
2025,1,Kyle Wickersham,Richmond,Patriot,Lehigh,14,21,113.0,20.0
2025,1,JC French,Georgia Southern,Sun Belt,Fresno State,14,42,158.0,28.0
2025,1,E.J. Warner,Fresno State,Mountain West,Georgia Southern,42,14,176.0,27.0
2025,1,John Michalski,Sacred Heart,FCS Independents,Stonehill,12,7,119.0,21.0
2025,1,Jack O'Connell,Stonehill,NEC,Sacred Heart,7,12,212.0,39.0
2025,1,Daniel Kaelin,Virginia,ACC,Coastal Carolina,48,7,26.0,9.0
2025,1,Chandler Morris,Virginia,ACC,Coastal Carolina,48,7,264.0,27.0
2025,1,MJ Morris,Coastal Carolina,Sun Belt,Virginia,7,48,163.0,36.0
2025,1,Tad Hudson,Coastal Carolina,Sun Belt,Virginia,7,48,0.0,1.0
2025,1,Noah Kim,Eastern Michigan,Mid-American,Texas State,27,52,248.0,34.0
2025,1,Brad Jackson,Texas State,Sun Belt,Eastern Michigan,52,27,214.0,26.0
2025,1,Keldric Luster,Texas State,Sun Belt,Eastern Michigan,52,27,0.0,1.0
2025,1,Tyrese Smith,Portland State,Big Sky,BYU,0,69,-2.0,6.0
2025,1,CJ Jordan,Portland State,Big Sky,BYU,0,69,58.0,14.0
2025,1,Bear Bachmeier,BYU,Big 12,Portland State,69,0,97.0,11.0
2025,1,McCae Hillstead,BYU,Big 12,Portland State,69,0,33.0,5.0
2025,1,Treyson Bourguet,BYU,Big 12,Portland State,69,0,8.0,2.0
2025,1,Lanorris Sellers,South Carolina,SEC,Virginia Tech,24,11,209.0,19.0
2025,1,Kyron Drones,Virginia Tech,ACC,South Carolina,11,24,221.0,35.0
2025,1,Zach Tanner,Robert Morris,NEC,West Virginia,3,45,70.0,21.0
2025,1,Ameer Dudley,Robert Morris,NEC,West Virginia,3,45,0.0,1.0
2025,1,Nicco Marchiol,West Virginia,Big 12,Robert Morris,45,3,224.0,20.0
2025,1,Jaylen Henderson,West Virginia,Big 12,Robert Morris,45,3,0.0,2.0
2025,1,Scotty Fox Jr.,West Virginia,Big 12,Robert Morris,45,3,8.0,1.0
2025,1,Jalon Daniels,Kansas,Big 12,Fresno State,31,7,176.0,20.0
2025,1,E.J. Warner,Fresno State,Mountain West,Kansas,7,31,179.0,29.0
2025,1,Charlie Blondin,McKendree,Great Lakes,Indiana State,24,41,10.0,2.0
2025,1,Colt Michael,McKendree,Great Lakes,Indiana State,24,41,63.0,24.0
2025,1,Ty Michael,McKendree,Great Lakes,Indiana State,24,41,115.0,14.0
2025,1,Elijah Owens,Indiana State,MVFC,McKendree,41,24,250.0,27.0
2025,1,Andrew Martinez,Sul Ross State,Lone Star,UT Rio Grande Valley,0,66,41.0,12.0
2025,1,Kye Callicoatte,Sul Ross State,Lone Star,UT Rio Grande Valley,0,66,0.0,2.0
2025,1,Aidan Jakobsohn,UT Rio Grande Valley,Southland,Sul Ross State,66,0,73.0,7.0
2025,1,Atzel Chavez Jr.,UT Rio Grande Valley,Southland,Sul Ross State,66,0,0.0,1.0
2025,1,Eddie Lee Marburger,UT Rio Grande Valley,Southland,Sul Ross State,66,0,365.0,19.0
2025,1,Bronson Barben,Utah Tech,UAC,UC Davis,24,31,222.0,39.0
2025,1,Reggie Graff,Utah Tech,UAC,UC Davis,24,31,50.0,5.0
2025,1,Caden Pinnick,UC Davis,Big Sky,Utah Tech,31,24,253.0,31.0
2025,1,Alex Orji,UNLV,Mountain West,Idaho State,38,31,37.0,3.0
2025,1,Anthony Colandrea,UNLV,Mountain West,Idaho State,38,31,195.0,21.0
2025,1,Michael Shulikov,Idaho State,Big Sky,UNLV,31,38,15.0,1.0
2025,1,Jordan Cooke,Idaho State,Big Sky,UNLV,31,38,380.0,50.0
2025,1,Jackson Sharman,Idaho State,Big Sky,UNLV,31,38,0.0,1.0
2025,1,Ethan Vasko,Liberty,Conference USA,Maine,28,7,197.0,33.0
2025,1,Carter Peevy,Maine,CAA,Liberty,7,28,132.0,31.0
2025,1,Malachi Nelson,UTEP,Conference USA,Utah State,16,28,178.0,34.0
2025,1,Shay Smith,UTEP,Conference USA,Utah State,16,28,3.0,2.0
2025,1,Bryson Barnes,Utah State,Mountain West,UTEP,28,16,233.0,28.0
2025,1,Chris Irvin,Western Illinois,Big South-OVC,Illinois,3,52,134.0,29.0
2025,1,Ethan Hampton,Illinois,Big Ten,Western Illinois,52,3,14.0,1.0
2025,1,Luke Altmyer,Illinois,Big Ten,Western Illinois,52,3,217.0,21.0
2025,1,Mitch Griffis,Texas Tech,Big 12,Arkansas-Pine Bluff,67,7,21.0,3.0
2025,1,Behren Morton,Texas Tech,Big 12,Arkansas-Pine Bluff,67,7,201.0,20.0
2025,1,Will Hammond,Texas Tech,Big 12,Arkansas-Pine Bluff,67,7,92.0,9.0
2025,1,Christian Peters,Arkansas-Pine Bluff,SWAC,Texas Tech,7,67,122.0,33.0
2025,1,Nick Vattiato,Middle Tennessee,Conference USA,Austin Peay,14,34,104.0,36.0
2025,1,Roman Gagliano,Middle Tennessee,Conference USA,Austin Peay,14,34,5.0,1.0
2025,1,Chris Parson,Austin Peay,UAC,Middle Tennessee,34,14,142.0,20.0
2025,1,Austin Smith,Austin Peay,UAC,Middle Tennessee,34,14,51.0,7.0
2025,1,Malachi Singleton,Purdue,Big Ten,Ball State,31,0,29.0,3.0
2025,1,Ryan Browne,Purdue,Big Ten,Ball State,31,0,311.0,26.0
2025,1,Kiael Kelly,Ball State,Mid-American,Purdue,0,31,87.0,16.0
2025,1,Josh Johnson,Air Force,Mountain West,Bucknell,49,13,112.0,7.0
2025,1,Liam Szarka,Air Force,Mountain West,Bucknell,49,13,47.0,2.0
2025,1,Ralph Rucker,Bucknell,Patriot,Air Force,13,49,126.0,18.0
2025,1,Chris Dietrich,Bucknell,Patriot,Air Force,13,49,43.0,6.0
2025,1,Derek Robertson,Monmouth,CAA,Colgate,42,39,491.0,45.0
2025,1,Zach Osborne,Colgate,Patriot,Monmouth,39,42,227.0,14.0
2025,1,Jake Stearney,Colgate,Patriot,Monmouth,39,42,138.0,23.0
2025,1,Cole Lacrue,Eastern Illinois,Big South-OVC,Dayton,24,14,129.0,17.0
2025,1,Cooper Willman,Eastern Illinois,Big South-OVC,Dayton,24,14,0.0,1.0
2025,1,Bryce Schondelmyer,Dayton,Pioneer,Eastern Illinois,14,24,261.0,31.0
2025,1,Darryl Overstreet Jr.,Upper Iowa,Great Lakes,Drake,7,41,174.0,26.0
2025,1,Clark Coleman,Upper Iowa,Great Lakes,Drake,7,41,27.0,4.0
2025,1,Xavier Washington,Drake,Pioneer,Upper Iowa,41,7,45.0,4.0
2025,1, Team,Drake,Pioneer,Upper Iowa,41,7,0.0,1.0
2025,1,Chase Spellman,Drake,Pioneer,Upper Iowa,41,7,233.0,16.0
2025,1,Richard Torres,Incarnate Word,Southland,Eastern Washington,31,21,332.0,38.0
2025,1,Jared Taylor,Eastern Washington,Big Sky,Incarnate Word,21,31,183.0,38.0
2025,1,Nate Bell,Eastern Washington,Big Sky,Incarnate Word,21,31,0.0,1.0
2025,1,Braylon Braxton,Southern Miss,Sun Belt,Mississippi State,17,34,199.0,39.0
2025,1,Blake Shapen,Mississippi State,SEC,Southern Miss,34,17,270.0,34.0
2025,1,Luke Kromenhoek,Mississippi State,SEC,Southern Miss,34,17,7.0,3.0
2025,1,Victor Gabalis,Tarleton State,UAC,Army,30,27,152.0,30.0
2025,1,Cale Hellums,Army,American Athletic,Tarleton State,27,30,2.0,4.0
2025,1,Dewayne Coleman,Army,American Athletic,Tarleton State,27,30,129.0,12.0
